id,formation_energy_ev_natom,bandgap_energy_ev
10,0.24374042898843554,9.956817139285839
15,0.05578957514410013,0.760739585596108
17,0.21020050851775188,3.7879265644341875
18,0.2125858132137192,6.938526335100641
29,0.11824765676660191,1.7333265741386434
35,0.04362793502906217,0.5911677719742868
40,0.1055385070901251,15.470125417306052
44,0.19586840389004329,2.693746390482424
50,0.11968227093968087,1.8263256713493363
53,0.22975503294447092,3.570870975165217
57,0.20468114717691852,6.575361880083414
68,0.2126563066807483,6.136595273498258
72,0.10313273725130781,13.472311312986376
81,0.1055385070901251,15.470125417306052
84,0.0714524169999145,1.1946726613399639
85,0.1055385070901251,15.470125417306052
91,0.09690020205737591,26.126892941152676
93,0.21781080186102506,6.829176393146843
108,0.22360319849423724,8.130061944102367
109,0.20468114717691852,5.893344077804388
118,0.25558152421934044,5.555139324977402
119,0.21781080186102506,6.829176393146843
123,0.04362793502906217,0.5911677719742868
125,0.16407687472307964,1.7929809754709567
126,0.10628668072960745,16.057338307147
127,0.09663484236530341,8.9498360287452
134,0.16789240718927279,1.9756195322761945
138,0.25558152421934044,5.555139324977402
140,0.20468114717691852,5.56943778082219
144,0.056565092433568526,1.0051535838763808
149,0.2424996496716438,5.5311316133975685
153,0.09690020205737591,28.81426616314818
155,0.11824765676660191,1.7333265741386434
159,0.09690020205737591,26.126892941152676
175,0.1055385070901251,15.470125417306052
179,0.2277624615956306,9.483743870959948
196,0.056565092433568526,1.0051535838763808
197,0.12225770845715007,2.1222451195435577
210,0.21926713330778153,7.7144854526008055
216,0.08111512212552197,1.2851815575764178
229,0.22006320164881704,4.77653441392805
230,0.22464677822361273,7.197813129185712
234,0.2345426967042515,11.187860405811493
238,0.19776651852879817,8.035639384015514
243,0.10070634731434021,22.463607936311615
250,0.18581878977466854,10.184181904743864
252,0.10777015080385449,1.552688799410347
253,0.2526149338492389,4.26688784185541
257,0.09428386293183744,1.4632154938139
261,0.10313273725130781,13.472311312986376
277,0.104916483338914,1.0711389853613231
289,0.22360319849423724,8.130061944102367
301,0.10313273725130781,13.932111643889263
302,0.12225770845715007,2.0197943677729375
306,0.04362793502906217,0.5911677719742868
311,0.22464677822361273,7.197813129185712
313,0.17915933737776982,1.843859810115118
321,0.1264632015706406,3.413304488629317
323,0.1028512428057951,13.03357338675386
326,0.06673707407304758,1.1017839305394561
331,0.21676722213164956,7.318259298200833
333,0.10313273725130781,13.472311312986376
336,0.2222801351150308,3.1461852927970324
340,0.22975503294447092,3.570870975165217
341,0.21272099358619273,6.475120929326006
345,0.1055385070901251,14.41675342775834
354,0.08111512212552197,1.2851815575764178
