id,formation_energy_ev_natom,bandgap_energy_ev
10,0.21274547786079215,12.15313022431035
15,0.1333861599014486,0.8828120608449772
17,0.19147298828608436,4.2357936343809754
18,0.1929460091610587,6.3627677860582095
29,0.10085244804531118,1.4890070018097634
35,0.11711273208062226,0.5837768325115279
40,0.10003668538213373,16.066627838961622
44,0.21932494563435215,2.54694566599764
50,0.10189952640307225,1.5898308969378965
53,0.22531432131183324,3.5698756545712924
57,0.19134740763279592,6.137305774089823
68,0.1947285259498677,5.842816679271879
72,0.10187962209684191,13.687650946807533
81,0.10003668538213373,16.066627838961622
84,0.0882599692757229,0.9324448774277057
85,0.10003668538213373,16.066627838961622
91,0.0800180967983191,30.39291730438495
93,0.1980974643262457,6.2920519430039175
108,0.19734303586206417,7.151004433839251
109,0.18783728814925715,5.724046046903581
118,0.22631811494452722,6.047710277996586
119,0.1980974643262457,6.2920519430039175
123,0.11711273208062226,0.5837768325115279
125,0.20572644932859258,1.978623510182386
126,0.0991887146702872,16.789930823443047
127,0.07789604987736601,9.24727374978759
134,0.1754123918416831,2.611047959320587
138,0.22631811494452722,6.047710277996586
140,0.18585655124639633,5.530214649771083
144,0.07945908735556746,0.7476618918120087
149,0.21376279791615044,5.46100532098473
153,0.0748966311458024,34.343393633123824
155,0.10085244804531118,1.4890070018097634
159,0.0800180967983191,30.39291730438495
175,0.10003668538213373,16.066627838961622
179,0.20173245706829074,8.242026015091513
196,0.07945908735556746,0.7476618918120087
197,0.10384943442978983,1.9190735641178807
210,0.1959187654330043,6.865431213877724
216,0.09142341913359274,1.0227476177680805
229,0.20147888321631122,4.891070207222348
230,0.1997074814858957,6.543931163669132
234,0.20801139593722917,13.974937320479274
238,0.18492549654319354,7.067697299902686
243,0.08722318118362457,25.2102467371724
250,0.18326651509313843,8.394344698777076
252,0.09805837544748643,1.2972114721638401
253,0.22691571299544544,4.415019299515453
257,0.0962248349314866,1.2044149441451097
261,0.10187962209684191,13.687650946807533
277,0.17452984646088418,1.3815431359675694
289,0.19734303586206417,7.151004433839251
301,0.10165080435355525,14.222461543880872
302,0.10338415697133738,1.8040373724125325
306,0.11711273208062226,0.5837768325115279
311,0.1997074814858957,6.543931163669132
313,0.20444019968825272,2.1753354754081013
321,0.09809381694762699,3.5135001246175728
323,0.10194479140365544,13.184996684613255
326,0.08435964275144611,0.8410463236470687
331,0.1944666157673285,6.604353443220447
333,0.10187962209684191,13.687650946807533
336,0.2075117249796838,3.5637236823269665
340,0.22531432131183324,3.5698756545712924
341,0.19644625100224464,6.059513368903977
345,0.10126384371865911,14.79345156825644
354,0.09142341913359274,1.0227476177680805
356,0.10003661076009002,11.405513397588129
370,0.2068797490895991,1.7226467768306162
374,0.10003668538213373,16.066627838961622
376,0.18418943355540127,23.5702680887834
377,0.09724713002161693,0.3686520741479132
379,0.10384943442978983,1.9190735641178807
385,0.19165119989380522,2.3175481274414156
390,0.1896543041380483,5.925502020908421
397,0.18207612944773394,6.589223543054656
401,0.10003661076009002,11.405513397588129
406,0.0882599692757229,0.9324448774277057
410,0.15044615819270948,0.8204428462202713
414,0.1333861599014486,0.8828120608449772
417,0.15911076539857186,1.140493570618149
419,0.08400975008462372,27.47601195788722
427,0.05146553170972101,0.43574357222673055
430,0.1764085059265729,8.60745608076124
432,0.18230669757262008,8.069982237428706
433,0.05146553170972101,0.43574357222673055
435,0.18766371319387412,6.460010048092576
440,0.18126754740873757,7.771602319309982
445,0.07824314268717684,5.476842899447487
446,0.2051386376749572,6.51614761140091
452,0.10258633713920642,2.808950649194201
454,0.10273888590962113,1.6946915901710105
456,0.1997074814858957,6.543931163669132
459,0.18681131530268108,4.665959166092531
462,0.0954505947617193,3.8345165316264276
464,0.17270295751152664,1.2243754465270942
466,0.12707219585888968,0.7439878237910299
470,0.1770413384986448,2.2009645024153404
471,0.10182260331932465,12.709324826213933
475,0.1959187654330043,6.865431213877724
482,0.20035270455682702,1.478357756015509
489,0.17887671406706485,3.9459478278126014
492,0.19184952777341963,7.218708044389595
498,0.18607643569738858,6.238834734057397
499,0.1896543041380483,5.925502020908421
501,0.15563686058013448,0.9909351164011159
510,0.07311412515098542,0.6510734072029605
520,0.10003668538213373,16.066627838961622
522,0.15044615819270948,0.8204428462202713
523,0.18126754740873757,7.771602319309982
524,0.09142341913359274,1.0227476177680805
531,0.0954505947617193,3.8345165316264276
536,0.09805837544748643,1.2972114721638401
538,0.18069070264896128,1.0226085020911035
540,0.0911529619517336,9.882423626635902
546,0.2117380996610689,9.139035678007053
549,0.18736650317159054,7.615226883529284
552,0.17577548471414112,1.5275129631651827
562,0.20331388331968042,6.246406411632196
564,0.0991887146702872,16.789930823443047
566,0.10072508977607438,15.405217460647672
569,0.2218837784535453,2.8621969361988153
579,0.2160779147277935,2.2535878699334915
582,0.0962248349314866,1.2044149441451097
584,0.10338415697133738,1.8040373724125325
600,0.19291999518327563,5.639518968832984
1,0.1896921035729621,3.414644369827384
2,0.09113352541305203,19.517939582001247
6,-0.027359290009681375,186.62653761790824
8,0.1644310322257112,5.0479085227355505
9,0.10170428579746028,10.211619295255703
21,0.10159888075397625,3.318645010421939
22,0.18387777209305525,8.079564957316439
24,0.1951866205177189,10.202194853958192
27,0.21505697495929887,2.7114338453547098
31,0.20598090839030087,1.6180679380127265
36,0.15755563834445283,0.49194815401982683
39,0.21836105847682427,4.74160446972615
42,0.18653745125808546,10.76053717679649
52,0.10908770389448273,2.4744806842965805
59,0.17304008001320742,1.2598103000966956
71,0.10010258765340876,9.499694419002546
73,0.09308103739518,8.21097363256602
75,0.22373474065165677,3.486581048422098
78,0.22674829169306124,6.561233249287746
79,0.19200965344182816,6.07692748871984
80,0.21699356991003133,2.1829742342258833
83,0.2039153183241056,1.5491462816741906
86,0.20332826324133968,9.799344052112438
87,0.09829975430092427,14.527645227529684
88,0.10183065324426233,10.406806047004437
97,0.21929647505325411,5.429811926019362
99,0.08733993583913172,4.29333077284204
101,0.17032651521207975,3.2846567529115247
103,0.21065451653546216,5.184283704727506
110,0.08735914813995996,0.5394877816451222
113,0.20409983811223092,5.93104192544611
116,0.21326316170210635,7.767003784737092
121,0.23467774106430722,6.242309708687478
135,0.18236375987958245,7.418923565830649
136,0.15046145912707215,0.8404529525061086
137,0.14672251988344825,0.7348233345075834
142,0.20310068142128695,14.425580115475217
146,0.07653240801600393,28.707192115399724
161,0.20138730069780655,4.846864779136182
170,0.2067208481249054,3.608143492070058
181,0.22409327696697345,2.4959776546542387
193,0.21453356354921313,10.70432931483465
199,0.22674829169306124,6.561233249287746
204,0.19367973192628193,5.355364694310865
213,0.21401383557819548,3.1217920661374334
215,0.17642110333461963,10.125337192614365
218,0.20947196680309502,1.752874177793044
220,0.10194253929521337,11.253531232023096
222,0.1955281846236398,3.3857574463739133
231,0.1723809633300639,2.235432522279873
233,0.13131291442508675,25.089590719364683
240,0.1385327699716079,18.721161246994477
241,0.2159137584883438,4.549082137099575
246,0.20160369308152376,9.021784555139801
251,0.09308103739518,8.21097363256602
260,0.2168918157016265,6.988907176748803
263,0.10230476226321528,10.989479433401998
266,0.20024087813733146,8.42307494829626
283,0.04104114985756582,60.15022816302142
287,0.1744096422835332,7.995858489561589
298,0.20507836442196856,7.563093727020995
303,0.1082755139566366,2.7593572451926254
317,0.1965121920213325,1.2145719257668146
325,0.10183065324426233,10.406806047004437
339,0.10159888075397625,3.318645010421939
342,0.11453454656615839,1.4249886068859723
344,0.19571994331312076,0.854516239837327
352,0.21234919691765816,4.758955514268384
353,0.1325980539133616,0.48581636345090545
357,0.20705315560397872,1.2588283947667813
359,0.1737102865361059,7.689162997843339
363,0.20921569750288277,3.4411198524694018
365,0.19279807783782502,1.4697077139585801
388,0.08165970037475982,24.299233076187413
396,0.22610904987912553,6.1448801035575
399,0.2245130017011712,2.1905672321515537
403,0.18364754661686133,0.8736173453751759
405,0.19950107587525273,6.230886523318812
420,0.1079246891200833,0.9547438632151094
436,0.20332826324133968,9.799344052112438
437,0.1531908070325837,3.6899259880252595
450,0.18549109207219538,6.210185801833156
477,0.1424999181398095,15.518816354050145
485,0.21373133313038184,1.9636623849332027
487,0.17556265783019193,1.7935107622305249
503,0.21326316170210635,7.767003784737092
504,0.1325980539133616,0.48581636345090545
506,0.1979756661877622,2.810364562224749
513,0.19066630889450306,5.8581093217992075
516,0.09308103739518,8.21097363256602
519,0.14672251988344825,0.7348233345075834
521,0.21929647505325411,5.429811926019362
525,0.2135730179522582,4.374139652086551
527,0.21453356354921313,10.70432931483465
532,0.18158226499422014,2.408744462664352
537,0.18744175710016875,1.389222309201948
539,0.0719148174393795,30.639273879519166
543,0.1755054205173662,8.703737416106561
556,0.19813214437681945,5.98512659313801
558,0.1637739914003204,8.781994702432366
559,0.19655892808892522,1.3502070610180623
563,0.23082208196785164,4.25762156226233
578,0.20598090839030087,1.6180679380127265
583,0.2266919840269617,3.021435839193388
585,0.2039153183241056,1.5491462816741906
597,0.18860266664457326,0.8637707480858684
599,0.22674829169306124,6.561233249287746
14,0.15721104464965108,3.9882735888439274
45,0.31194829357845005,0.3878135323081555
55,0.14884129018308728,7.030253821858535
56,0.21833216220355672,0.26052743484645036
60,0.14879248622197494,7.5731429944448445
61,0.22558404730149736,0.1406696339410656
77,0.31760022722006787,1.397991411772746
104,0.35008852083003905,0.8793870078989797
105,0.3145408169186303,1.0756238172350605
111,0.30661455414563255,1.1993804628344007
117,0.24062567141981256,3.7398160071613558
124,0.23853145615894134,0.0748808518954853
130,0.28227836664920125,2.2912284423031237
132,0.24689640398096802,0.09072191526267681
141,0.15060514349595028,3.7870267545328598
145,0.391895297056585,1.5436576972663236
148,0.1558514392825719,5.087483821105526
162,0.3738046558742689,2.702834807548083
164,0.28121444269443135,0.31229441455801144
165,0.2156378968492807,0.034131131322460304
174,0.2880662618650349,0.9600685296391455
177,0.40412430949377415,0.8875052801788903
178,0.3519763098429841,0.603709608264515
184,0.2859427468119038,1.4043917955928802
189,0.22201224407487874,0.1997464973846722
